X,Z
647.4809362780344,95.70669619282307
648.2147931551433,96.51288250041125
648.9486500322521,98.25614193695219
649.6825069093609,100.9364745024368
650.4163637864697,104.55388019687234
651.1502206635785,109.10835902025701
651.8840775406874,114.5999109725908
652.6179344177962,121.0285360538719
653.351791294905,127.53551582114778
654.0856481720139,132.92932355358244
654.8195050491227,137.2022661116216
655.5533619262316,140.35434349525895
656.2872188033405,142.38555570449535
657.0210756804493,143.63716441871657
657.754932557558,144.9287672985356
658.4887894346668,146.29622161631687
659.2226463117756,147.739527372064
659.9565031888845,149.25868456577336
660.6903600659933,150.84243474698633
661.4242169431021,151.97468510375256
662.158073820211,152.37525674857898
662.8919306973198,152.0441496814674
663.6257875744286,150.98136390241416
664.3596444515376,149.1868994114211
665.0935013286464,146.4867915579589
665.8273582057552,142.10846899983153
666.561215082864,135.9597804463865
667.2950719599728,128.04072589761745
668.0289288370817,118.35130535353073
668.7627857141905,106.89151881412181
669.4966425912993,95.06910872014487
670.2304994684082,84.37099430023864
670.964356345517,74.79745193989584
671.6982132226258,66.34848163912375
672.4320700997346,59.02408339791782
673.1659269768436,52.824257216278056
673.8997838539524,47.74900309420627
674.6336407310612,43.79832103170156
675.36749760817,40.97221102876574
676.1013544852789,39.2706730853979
676.8352113623877,38.6937072015935
677.5690682394965,39.49102801423669
678.3029251166054,42.16082249362262
679.0367819937142,46.71687588257191
679.770638870823,53.15918818109003
680.5044957479317,61.487759389173334
681.2383526250408,71.70258950682182
681.9722095021496,83.80367853403368
682.7060663792583,97.79102647081527
683.4399232563671,113.66463331715931
684.173780133476,131.42449907306946
684.9076370105848,151.0706237385466
685.6414938876936,171.41035537021617
686.3753507648025,188.1553752120317
687.1092076419113,200.9206433272857
687.8430645190201,209.70615971597545
688.5769213961289,214.5119243781046
689.3107782732377,215.33793731367223
690.0446351503467,212.27806081284962
690.7784920274555,208.7395485179013
691.5123489045643,206.4329933720892
692.2462057816732,205.3583953754105
692.980062658782,205.5157545278671
693.7139195358908,206.90507082945805
694.4477764129997,208.86173794799834
695.1816332901085,208.66889903004994
695.9154901672173,206.03501744837376
696.6493470443261,200.96009320296707
697.3832039214349,193.44412629382623
698.1170607985438,183.4871167209576
698.8509176756527,171.13802432864304
699.5847745527615,159.01064706353463
700.3186314298704,148.5909245376788
701.0524883069792,139.87885675106736
701.786345184088,132.8744437037085
702.5202020611969,127.57768539559856
703.2540589383057,123.98858182673575
703.9879158154145,122.10713299712461
704.7217726925232,121.74384017574266
705.455629569632,121.27225090702996
706.189486446741,120.31915798796399
706.9233433238497,118.88456141854658
707.6572002009586,116.96846119878137
708.3910570780675,114.5708573286629
709.1249139551763,111.6917498081948
709.8587708322851,108.69002581112818
710.592627709394,105.97219843454877
711.3264845865028,103.53865626951483
712.0603414636116,101.3893993160309
712.7941983407204,99.52442757409335
713.5280552178292,97.94374104370581
714.2619120949381,96.64733972486374
714.9957689720469,95.63522361756895
715.7296258491557,94.90739272182327
716.4634827262647,94.46384703762305
717.1973396033735,94.30458656497285
717.9311964804823,94.42961130387175
718.6650533575912,94.83892125431703
719.3989102347,95.53251641630777
720.1327671118088,96.42987737105523
720.8666239889176,97.15862065645524
721.6004808660264,97.67207927556137
722.3343377431353,97.97025322836907
723.0681946202441,98.05314251488107
723.8020514973529,97.92074713509828
724.5359083744619,97.57306708901433
725.2697652515707,97.01010237663832
726.0036221286795,96.23185299796205
726.7374790057884,95.23831895298918
727.4713358828972,94.02950024172333
728.205192760006,92.60539686415905
728.9390496371147,90.96600882029816
729.6729065142235,89.11133611014066
730.4067633913324,87.04137873368836
731.1406202684412,84.75613669093491
731.87447714555,82.25560998188939
732.6083340226589,79.53979860654636
733.3421908997678,76.60870256490489
734.0760477768766,73.46232185696863
734.8099046539855,70.10065648273485
735.5437615310943,66.52370644220446
736.2776184082031,62.73147173537836
